Posição,Pos. Med Mov.,Velocidade,Vel. Med. Mov.,Aceleração,Gravidade,Energia Cinética,Energia Pot.,Tempo
"-0,013","-0,019","0,780","0,655","27,325",,"0,0026","0,1262","0,04479"
"-0,012","-0,019","0,801","0,683","27,141",,"0,0029","0,1262","0,04583"
"-0,012","-0,018","0,815","0,711","26,450",,"0,0031","0,1261","0,04688"
"-0,011","-0,017","0,840","0,737","25,298",,"0,0033","0,1260","0,04792"
"-0,011","-0,016","0,877","0,765","26,450",,"0,0036","0,1259","0,04896"
"-0,010","-0,015","0,952","0,796","29,938",,"0,0039","0,1258","0,05000"
"-0,009","-0,014","0,514","0,781","-14,432",,"0,0037","0,1257","0,05104"
"-0,008","-0,014","0,527","0,762","-17,667",,"0,0036","0,1256","0,05208"
"-0,007","-0,013","0,567","0,744","-17,907",,"0,0034","0,1255","0,05313"
"-0,007","-0,013","0,560","0,723","-19,552",,"0,0032","0,1255","0,05417"
"-0,006","-0,012","0,590","0,704","-18,326",,"0,0031","0,1254","0,05521"
"-0,005","-0,012","0,592","0,683","-20,040",,"0,0029","0,1253","0,05625"
"-0,004","-0,011","0,629","0,665","-17,773",,"0,0027","0,1252","0,05729"
"-0,003","-0,010","0,638","0,645","-19,446",,"0,0026","0,1251","0,05833"
"-0,002","-0,010","0,650","0,622","-21,764",,"0,0024","0,1249","0,05938"
"-0,002","-0,009","0,655","0,592","-28,468",,"0,0022","0,1248","0,06042"
"-0,001","-0,008","0,671","0,608","15,082",,"0,0023","0,1247","0,06146"
"0,000","-0,007","0,660","0,621","12,776",,"0,0024","0,1247","0,06250"
"0,001","-0,007","0,666","0,631","9,489",,"0,0025","0,1245","0,06354"
"0,002","-0,006","0,695","0,645","12,870",,"0,0026","0,1244","0,06458"
"0,003","-0,005","0,731","0,659","13,589",,"0,0027","0,1243","0,06563"
"0,004","-0,004","0,767","0,676","16,787",,"0,0028","0,1242","0,06667"
"0,004","-0,004","0,781","0,691","14,552",,"0,0029","0,1241","0,06771"
"0,005","-0,003","0,767","0,704","12,432",,"0,0031","0,1241","0,06875"
"0,006","-0,002","0,805","0,720","14,838",,"0,0032","0,1239","0,06979"
"0,007","-0,001","0,821","0,736","15,907",,"0,0033","0,1237","0,07083"
"0,008","0,000","0,815","0,751","13,815",,"0,0035","0,1236","0,07188"
"0,009","0,001","0,798","0,765","13,204",,"0,0036","0,1236","0,07292"
"0,010","0,001","0,831","0,781","15,864",,"0,0038","0,1234","0,07396"
"0,011","0,002","0,871","0,799","16,925",,"0,0039","0,1232","0,07500"
"0,012","0,003","0,872","0,813","13,571",,"0,0041","0,1231","0,07604"
"0,013","0,004","0,877","0,824","10,575",,"0,0042","0,1230","0,07708"
"0,014","0,005","0,889","0,835","10,396",,"0,0043","0,1229","0,07813"
"0,015","0,006","0,899","0,848","12,589",,"0,0044","0,1227","0,07917"
"0,016","0,007","0,897","0,857","8,875",,"0,0045","0,1226","0,08021"
"0,017","0,008","0,880","0,863","5,714",,"0,0046","0,1226","0,08125"
"0,018","0,009","0,916","0,873","9,723",,"0,0047","0,1224","0,08229"
"0,020","0,010","0,951","0,888","14,734",,"0,0049","0,1222","0,08333"
"0,021","0,011","0,952","0,901","11,615",,"0,0050","0,1221","0,08438"
"0,021","0,012","0,947","0,908","7,267",,"0,0051","0,1220","0,08542"
"0,023","0,013","0,956","0,916","8,023",,"0,0052","0,1218","0,08646"
"0,023","0,014","0,947","0,923","6,714",,"0,0052","0,1217","0,08750"
"0,025","0,015","0,963","0,931","7,059",,"0,0053","0,1216","0,08854"
"0,025","0,016","0,992","0,940","8,949",,"0,0054","0,1215","0,08958"
"0,027","0,017","0,973","0,948","7,281",,"0,0055","0,1213","0,09063"
"0,028","0,018","0,977","0,957","9,313",,"0,0056","0,1212","0,09167"
"0,029","0,019","0,977","0,964","5,916",,"0,0057","0,1211","0,09271"
"0,030","0,020","1,015","0,970","6,076",,"0,0058","0,1209","0,09375"
"0,031","0,021","0,995","0,974","4,116",,"0,0058","0,1208","0,09479"
"0,032","0,022","0,998","0,979","4,931",,"0,0059","0,1206","0,09583"
"0,033","0,023","1,014","0,985","5,585",,"0,0060","0,1205","0,09688"
"0,035","0,024","1,046","0,995","9,511",,"0,0061","0,1203","0,09792"
"0,036","0,025","1,044","1,003","7,746",,"0,0062","0,1202","0,09896"
"0,036","0,026","1,008","1,005","1,558",,"0,0062","0,1201","0,10000"
"0,038","0,027","1,033","1,011","5,746",,"0,0063","0,1199","0,10104"
"0,039","0,028","1,061","1,019","8,055",,"0,0064","0,1198","0,10208"
"0,040","0,030","1,055","1,027","7,451",,"0,0065","0,1196","0,10313"
"0,041","0,031","1,051","1,031","3,456",,"0,0065","0,1195","0,10417"
"0,043","0,032","1,062","1,037","6,405",,"0,0066","0,1193","0,10521"
"0,044","0,033","1,079","1,045","7,741",,"0,0067","0,1192","0,10625"
"0,045","0,034","1,091","1,053","7,373",,"0,0068","0,1190","0,10729"
"0,047","0,035","1,112","1,059","6,267",,"0,0069","0,1188","0,10833"
"0,048","0,036","1,123","1,067","7,603",,"0,0070","0,1187","0,10938"
"0,049","0,037","1,142","1,081","12,856",,"0,0072","0,1185","0,11042"
"0,051","0,039","1,154","1,093","11,658",,"0,0073","0,1183","0,11146"
"0,052","0,040","1,158","1,103","9,308",,"0,0075","0,1182","0,11250"
"0,053","0,041","1,182","1,115","12,165",,"0,0076","0,1180","0,11354"
"0,054","0,042","1,188","1,129","13,133",,"0,0078","0,1178","0,11458"
"0,056","0,044","1,200","1,143","13,271",,"0,0080","0,1177","0,11563"
"0,057","0,045","1,204","1,155","12,027",,"0,0082","0,1175","0,11667"
"0,059","0,046","1,213","1,168","11,704",,"0,0084","0,1173","0,11771"
"0,060","0,047","1,218","1,178","10,230",,"0,0085","0,1172","0,11875"
"0,061","0,049","1,219","1,188","9,262",,"0,0087","0,1170","0,11979"
"0,062","0,050","1,253","1,199","10,691",,"0,0088","0,1168","0,12083"
"0,064","0,051","1,263","1,210","10,460",,"0,0090","0,1167","0,12188"
"0,065","0,053","1,271","1,221","10,829",,"0,0092","0,1165","0,12292"
"0,067","0,054","1,269","1,230","8,387",,"0,0093","0,1163","0,12396"
"0,068","0,055","1,276","1,239","8,525",,"0,0094","0,1162","0,12500"
"0,069","0,057","1,284","1,247","8,110",,"0,0096","0,1160","0,12604"
"0,071","0,058","1,296","1,256","8,801",,"0,0097","0,1158","0,12708"
"0,072","0,059","1,291","1,264","7,511",,"0,0098","0,1156","0,12813"
"0,074","0,061","1,301","1,272","7,972",,"0,0100","0,1154","0,12917"
"0,075","0,062","1,316","1,282","9,262",,"0,0101","0,1152","0,13021"
"0,077","0,063","1,319","1,289","6,267",,"0,0102","0,1151","0,13125"
"0,078","0,065","1,331","1,295","6,497",,"0,0103","0,1149","0,13229"
"0,080","0,066","1,331","1,301","5,760",,"0,0104","0,1147","0,13333"
"0,081","0,068","1,339","1,308","6,682",,"0,0105","0,1145","0,13438"
"0,083","0,069","1,357","1,316","7,741",,"0,0107","0,1143","0,13542"
"0,085","0,070","1,375","1,326","8,709",,"0,0108","0,1141","0,13646"
"0,086","0,072","1,389","1,335","8,940",,"0,0110","0,1139","0,13750"
"0,088","0,073","1,392","1,345","9,631",,"0,0111","0,1137","0,13854"
"0,089","0,075","1,396","1,354","9,078",,"0,0113","0,1135","0,13958"
"0,091","0,076","1,414","1,364","9,446",,"0,0114","0,1133","0,14063"
"0,092","0,078","1,439","1,376","11,566",,"0,0116","0,1131","0,14167"
"0,094","0,079","1,445","1,388","10,921",,"0,0118","0,1129","0,14271"
"0,096","0,081","1,469","1,401","13,271",,"0,0121","0,1127","0,14375"
"0,098","0,082","1,481","1,416","13,686",,"0,0123","0,1125","0,14479"
"0,099","0,084","1,494","1,429","13,133",,"0,0126","0,1123","0,14583"
"0,101","0,085","1,514","1,443","13,363",,"0,0128","0,1120","0,14688"
"0,102","0,087","1,499","1,454","10,552",,"0,0130","0,1119","0,14792"
"0,104","0,089","1,525","1,468","12,856",,"0,0132","0,1117","0,14896"
"0,105","0,090","1,501","1,478","10,092",,"0,0134","0,1115","0,15000"
"0,108","0,092","1,567","1,493","14,700",,"0,0137","0,1112","0,15104"
"0,109","0,093","1,555","1,505","11,151",,"0,0139","0,1111","0,15208"
"0,111","0,095","1,569","1,518","11,935",,"0,0142","0,1108","0,15313"
"0,112","0,097","1,555","1,526","8,248",,"0,0143","0,1107","0,15417"
"0,114","0,098","1,575","1,535","8,986",,"0,0145","0,1104","0,15521"
"0,116","0,100","1,596","1,546","9,815",,"0,0147","0,1102","0,15625"
"0,118","0,102","1,605","1,555","8,663",,"0,0149","0,1099","0,15729"
"0,119","0,103","1,581","1,563","7,926",,"0,0150","0,1098","0,15833"
"0,121","0,105","1,601","1,571","7,281",,"0,0152","0,1096","0,15938"
"0,123","0,107","1,630","1,583","12,396",,"0,0154","0,1093","0,16042"
"0,125","0,108","1,640","1,591","6,958",,"0,0156","0,1091","0,16146"
"0,126","0,110","1,610","1,596","5,299",,"0,0157","0,1089","0,16250"
"0,128","0,112","1,625","1,602","5,391",,"0,0158","0,1087","0,16354"
"0,130","0,113","1,637","1,610","7,834",,"0,0159","0,1084","0,16458"
"0,132","0,115","1,653","1,618","7,511",,"0,0161","0,1082","0,16563"
"0,134","0,117","1,674","1,626","7,465",,"0,0163","0,1079","0,16667"
"0,136","0,119","1,680","1,633","7,235",,"0,0164","0,1077","0,16771"
"0,138","0,120","1,728","1,648","14,100",,"0,0167","0,1074","0,16875"
"0,140","0,122","1,728","1,661","12,165",,"0,0170","0,1072","0,16979"
"0,141","0,124","1,728","1,670","9,400",,"0,0172","0,1071","0,17083"
"0,143","0,126","1,680","1,674","3,871",,"0,0172","0,1068","0,17188"
"0,145","0,128","1,728","1,686","11,290",,"0,0175","0,1066","0,17292"
"0,147","0,129","1,728","1,696","9,861",,"0,0177","0,1063","0,17396"
"0,149","0,131","1,776","1,710","13,363",,"0,0180","0,1061","0,17500"
"0,151","0,133","1,776","1,723","11,796",,"0,0182","0,1058","0,17604"
"0,153","0,135","1,776","1,733","9,815",,"0,0185","0,1056","0,17708"
"0,155","0,137","1,776","1,742","9,216",,"0,0187","0,1053","0,17813"
"0,157","0,139","1,824","1,752","9,216",,"0,0189","0,1051","0,17917"
"0,159","0,141","1,824","1,762","9,216",,"0,0191","0,1048","0,18021"
"0,161","0,143","1,824","1,771","9,216",,"0,0193","0,1046","0,18125"
"0,163","0,144","1,824","1,786","13,824",,"0,0196","0,1043","0,18229"
"0,165","0,146","1,872","1,800","13,824",,"0,0199","0,1041","0,18333"
"0,167","0,148","1,872","1,814","13,824",,"0,0202","0,1038","0,18438"
"0,169","0,150","1,872","1,824","9,216",,"0,0205","0,1036","0,18542"
"0,171","0,152","1,872","1,834","9,216",,"0,0207","0,1033","0,18646"
"0,173","0,154","1,872","1,843","9,216",,"0,0209","0,1031","0,18750"
"0,176","0,156","1,920","1,858","13,824",,"0,0212","0,1027","0,18854"
"0,177","0,158","1,872","1,862","4,608",,"0,0213","0,1026","0,18958"
"0,180","0,160","1,920","1,872","9,216",,"0,0216","0,1022","0,19063"
"0,182","0,162","1,968","1,886","13,824",,"0,0219","0,1020","0,19167"
"0,184","0,164","1,968","1,901","13,824",,"0,0222","0,1017","0,19271"
"0,186","0,166","1,968","1,910","9,216",,"0,0224","0,1015","0,19375"
"0,188","0,168","1,968","1,920","9,216",,"0,0227","0,1012","0,19479"
"0,190","0,170","1,968","1,930","9,216",,"0,0229","0,1010","0,19583"
"0,193","0,172","2,016","1,944","13,824",,"0,0232","0,1006","0,19688"
"0,194","0,175","1,968","1,954","9,216",,"0,0235","0,1005","0,19792"
"0,197","0,177","2,016","1,963","9,216",,"0,0237","0,1001","0,19896"
"0,199","0,179","2,016","1,978","13,824",,"0,0241","0,0998","0,20000"
"0,201","0,181","2,016","1,987","9,216",,"0,0243","0,0996","0,20104"
"0,203","0,183","2,016","1,992","4,608",,"0,0244","0,0993","0,20208"
"0,206","0,185","2,064","2,002","9,216",,"0,0246","0,0990","0,20313"
"0,207","0,187","2,016","2,006","4,608",,"0,0248","0,0988","0,20417"
"0,210","0,189","2,064","2,016","9,216",,"0,0250","0,0985","0,20521"
"0,212","0,191","2,064","2,026","9,216",,"0,0252","0,0982","0,20625"
"0,214","0,194","2,064","2,030","4,608",,"0,0254","0,0980","0,20729"
"0,216","0,196","2,064","2,040","9,216",,"0,0256","0,0977","0,20833"
"0,219","0,198","2,064","2,045","4,608",,"0,0257","0,0973","0,20938"
"0,221","0,200","2,112","2,054","9,216",,"0,0260","0,0971","0,21042"
"0,224","0,202","2,112","2,064","9,216",,"0,0262","0,0967","0,21146"
"0,226","0,205","2,112","2,074","9,216",,"0,0264","0,0965","0,21250"
"0,228","0,207","2,112","2,078","4,608",,"0,0266","0,0962","0,21354"
"0,230","0,209","2,112","2,088","9,216",,"0,0268","0,0960","0,21458"
"0,232","0,211","2,112","2,093","4,608",,"0,0269","0,0957","0,21563"
"0,235","0,213","2,160","2,102","9,216",,"0,0272","0,0953","0,21667"
"0,237","0,216","2,112","2,107","4,608",,"0,0273","0,0951","0,21771"
"0,239","0,218","2,160","2,117","9,216",,"0,0276","0,0948","0,21875"
"0,242","0,220","2,160","2,126","9,216",,"0,0278","0,0945","0,21979"
"0,244","0,222","2,160","2,131","4,608",,"0,0279","0,0942","0,22083"
"0,246","0,225","2,160","2,136","4,608",,"0,0281","0,0940","0,22188"
"0,249","0,227","2,208","2,146","9,216",,"0,0283","0,0936","0,22292"
"0,251","0,229","2,160","2,150","4,608",,"0,0284","0,0934","0,22396"
"0,254","0,231","2,256","2,165","13,824",,"0,0288","0,0930","0,22500"
"0,256","0,234","2,208","2,174","9,216",,"0,0291","0,0927","0,22604"
"0,259","0,236","2,256","2,184","9,216",,"0,0293","0,0924","0,22708"
"0,261","0,238","2,256","2,198","13,824",,"0,0297","0,0921","0,22813"
"0,264","0,241","2,304","2,213","13,824",,"0,0301","0,0917","0,22917"
"0,267","0,243","2,304","2,227","13,824",,"0,0305","0,0914","0,23021"
"0,269","0,246","2,304","2,242","13,824",,"0,0309","0,0911","0,23125"
"0,272","0,248","2,304","2,256","13,824",,"0,0313","0,0907","0,23229"
"0,274","0,250","2,304","2,266","9,216",,"0,0316","0,0905","0,23333"
"0,277","0,253","2,352","2,285","18,432",,"0,0321","0,0901","0,23437"
"0,280","0,255","2,400","2,299","13,824",,"0,0325","0,0897","0,23542"
"0,282","0,258","2,400","2,318","18,432",,"0,0331","0,0895","0,23646"
"0,285","0,260","2,400","2,333","13,824",,"0,0335","0,0891","0,23750"
"0,288","0,263","2,448","2,352","18,432",,"0,0340","0,0887","0,23854"
"0,290","0,266","2,448","2,366","13,824",,"0,0344","0,0885","0,23958"
"0,293","0,268","2,448","2,381","13,824",,"0,0349","0,0881","0,24062"
"0,295","0,271","2,448","2,395","13,824",,"0,0353","0,0879","0,24167"
"0,298","0,273","2,496","2,414","18,432",,"0,0359","0,0875","0,24271"
"0,301","0,276","2,496","2,434","18,432",,"0,0364","0,0871","0,24375"
"0,303","0,278","2,496","2,448","13,824",,"0,0369","0,0869","0,24479"
"0,306","0,281","2,496","2,458","9,216",,"0,0371","0,0865","0,24583"
"0,309","0,284","2,544","2,472","13,824",,"0,0376","0,0861","0,24687"
"0,311","0,286","2,496","2,482","9,216",,"0,0379","0,0859","0,24792"
"0,314","0,289","2,544","2,491","9,216",,"0,0382","0,0855","0,24896"
"0,316","0,292","2,496","2,496","4,608",,"0,0383","0,0853","0,25000"
"0,319","0,294","2,496","2,501","4,608",,"0,0385","0,0849","0,25104"
"0,322","0,297","2,544","2,510","9,216",,"0,0388","0,0845","0,25208"
"0,324","0,299","2,496","2,510","0,000",,"0,0388","0,0843","0,25312"
"0,327","0,302","2,544","2,515","4,608",,"0,0389","0,0839","0,25417"
"0,330","0,305","2,544","2,520","4,608",,"0,0391","0,0835","0,25521"
"0,332","0,307","2,496","2,520","0,000",,"0,0391","0,0833","0,25625"
"0,335","0,310","2,544","2,520","0,000",,"0,0391","0,0829","0,25729"
"0,338","0,313","2,544","2,525","4,608",,"0,0392","0,0825","0,25833"
"0,340","0,315","2,496","2,520","-4,608",,"0,0391","0,0823","0,25937"
"0,343","0,318","2,544","2,525","4,608",,"0,0392","0,0819","0,26042"
"0,346","0,320","2,544","2,530","4,608",,"0,0394","0,0815","0,26146"
"0,349","0,323","2,592","2,534","4,608",,"0,0395","0,0811","0,26250"
"0,351","0,326","2,544","2,539","4,608",,"0,0397","0,0809","0,26354"
"0,354","0,328","2,544","2,539","0,000",,"0,0397","0,0805","0,26458"
"0,357","0,331","2,592","2,544","4,608",,"0,0398","0,0801","0,26562"
"0,360","0,334","2,592","2,554","9,216",,"0,0401","0,0798","0,26667"
"0,363","0,337","2,592","2,558","4,608",,"0,0403","0,0794","0,26771"
"0,366","0,339","2,640","2,568","9,216",,"0,0406","0,0790","0,26875"
"0,368","0,342","2,592","2,578","9,216",,"0,0409","0,0788","0,26979"
"0,371","0,345","2,640","2,587","9,216",,"0,0412","0,0784","0,27083"
"0,374","0,348","2,640","2,597","9,216",,"0,0415","0,0780","0,27187"
"0,377","0,350","2,640","2,602","4,608",,"0,0416","0,0776","0,27292"
"0,380","0,353","2,688","2,616","13,824",,"0,0421","0,0773","0,27396"
"0,383","0,356","2,688","2,630","13,824",,"0,0426","0,0769","0,27500"
"0,386","0,359","2,688","2,640","9,216",,"0,0429","0,0765","0,27604"
"0,389","0,362","2,736","2,654","13,824",,"0,0433","0,0762","0,27708"
"0,392","0,364","2,736","2,669","13,824",,"0,0438","0,0758","0,27812"
"0,394","0,367","2,688","2,674","4,608",,"0,0440","0,0755","0,27917"
"0,398","0,370","2,784","2,693","18,432",,"0,0446","0,0750","0,28021"
"0,401","0,373","2,784","2,707","13,824",,"0,0451","0,0747","0,28125"
"0,404","0,376","2,784","2,722","13,824",,"0,0456","0,0743","0,28229"
"0,407","0,379","2,784","2,736","13,824",,"0,0460","0,0739","0,28333"
"0,410","0,382","2,832","2,750","13,824",,"0,0465","0,0735","0,28437"
"0,413","0,385","2,832","2,765","13,824",,"0,0470","0,0732","0,28542"
"0,416","0,388","2,832","2,779","13,824",,"0,0475","0,0728","0,28646"
"0,419","0,391","2,832","2,789","9,216",,"0,0478","0,0724","0,28750"
"0,422","0,394","2,832","2,798","9,216",,"0,0482","0,0720","0,28854"
"0,425","0,396","2,832","2,813","13,824",,"0,0487","0,0717","0,28958"
"0,428","0,399","2,880","2,822","9,216",,"0,0490","0,0713","0,29062"
"0,431","0,402","2,880","2,832","9,216",,"0,0493","0,0709","0,29167"
"0,435","0,406","2,928","2,846","13,824",,"0,0498","0,0704","0,29271"
"0,438","0,409","2,928","2,861","13,824",,"0,0503","0,0700","0,29375"
"0,441","0,412","2,928","2,870","9,216",,"0,0507","0,0697","0,29479"
"0,444","0,415","2,928","2,880","9,216",,"0,0510","0,0693","0,29583"
"0,447","0,418","2,928","2,890","9,216",,"0,0514","0,0689","0,29687"
"0,450","0,421","2,928","2,899","9,216",,"0,0517","0,0685","0,29792"
"0,454","0,424","2,976","2,914","13,824",,"0,0522","0,0681","0,29896"
"0,457","0,427","3,024","2,933","18,432",,"0,0529","0,0677","0,30000"
"0,460","0,430","2,976","2,942","9,216",,"0,0532","0,0673","0,30104"
"0,463","0,433","2,976","2,952","9,216",,"0,0536","0,0669","0,30208"
"0,466","0,436","2,976","2,957","4,608",,"0,0538","0,0666","0,30312"
"0,470","0,439","3,024","2,966","9,216",,"0,0541","0,0661","0,30417"
"0,473","0,443","3,024","2,976","9,216",,"0,0545","0,0657","0,30521"
"0,476","0,446","3,024","2,986","9,216",,"0,0548","0,0653","0,30625"
"0,480","0,449","3,072","3,000","13,824",,"0,0554","0,0648","0,30729"
"0,483","0,452","3,072","3,014","13,824",,"0,0559","0,0644","0,30833"
"0,486","0,455","3,072","3,024","9,216",,"0,0562","0,0641","0,30937"
"0,490","0,459","3,120","3,034","9,216",,"0,0566","0,0636","0,31042"
"0,493","0,462","3,120","3,048","13,824",,"0,0571","0,0632","0,31146"
"0,496","0,465","3,120","3,062","13,824",,"0,0577","0,0628","0,31250"
"0,500","0,468","3,120","3,077","13,824",,"0,0582","0,0623","0,31354"
"0,503","0,472","3,120","3,086","9,216",,"0,0586","0,0619","0,31458"
"0,507","0,475","3,168","3,101","13,824",,"0,0591","0,0614","0,31562"
"0,510","0,478","3,168","3,115","13,824",,"0,0597","0,0611","0,31667"
"0,513","0,482","3,168","3,125","9,216",,"0,0601","0,0607","0,31771"
"0,517","0,485","3,216","3,139","13,824",,"0,0606","0,0602","0,31875"
"0,520","0,488","3,168","3,149","9,216",,"0,0610","0,0598","0,31979"
"0,524","0,492","3,216","3,158","9,216",,"0,0613","0,0593","0,32083"
"0,527","0,495","3,216","3,168","9,216",,"0,0617","0,0590","0,32187"
"0,531","0,498","3,264","3,182","13,824",,"0,0623","0,0585","0,32292"
"0,534","0,502","3,264","3,197","13,824",,"0,0629","0,0581","0,32396"
"0,538","0,505","3,264","3,211","13,824",,"0,0634","0,0576","0,32500"
"0,541","0,508","3,264","3,221","9,216",,"0,0638","0,0572","0,32604"
"0,544","0,512","3,264","3,230","9,216",,"0,0642","0,0568","0,32708"
"0,548","0,515","3,264","3,240","9,216",,"0,0646","0,0563","0,32812"
"0,552","0,519","3,312","3,250","9,216",,"0,0649","0,0558","0,32917"
"0,556","0,522","3,360","3,269","18,432",,"0,0657","0,0553","0,33021"
"0,559","0,526","3,312","3,278","9,216",,"0,0661","0,0550","0,33125"
"0,563","0,529","3,360","3,293","13,824",,"0,0667","0,0545","0,33229"
"0,566","0,533","3,360","3,302","9,216",,"0,0671","0,0541","0,33333"
"0,570","0,536","3,360","3,312","9,216",,"0,0675","0,0536","0,33437"
"0,573","0,540","3,360","3,322","9,216",,"0,0679","0,0532","0,33542"
"0,577","0,543","3,360","3,331","9,216",,"0,0682","0,0527","0,33646"
"0,580","0,547","3,360","3,341","9,216",,"0,0686","0,0523","0,33750"
"0,584","0,550","3,408","3,355","13,824",,"0,0692","0,0518","0,33854"
"0,588","0,554","3,408","3,365","9,216",,"0,0696","0,0513","0,33958"
"0,592","0,557","3,456","3,374","9,216",,"0,0700","0,0509","0,34062"
"0,595","0,561","3,408","3,384","9,216",,"0,0704","0,0505","0,34167"
"0,599","0,565","3,456","3,394","9,216",,"0,0708","0,0500","0,34271"
"0,603","0,568","3,456","3,403","9,216",,"0,0712","0,0495","0,34375"
"0,606","0,572","3,456","3,413","9,216",,"0,0716","0,0491","0,34479"
"0,610","0,575","3,456","3,422","9,216",,"0,0720","0,0486","0,34583"
"0,614","0,579","3,504","3,437","13,824",,"0,0726","0,0481","0,34687"
"0,618","0,583","3,552","3,456","18,432",,"0,0735","0,0476","0,34792"
"0,622","0,586","3,552","3,470","13,824",,"0,0741","0,0471","0,34896"
"0,625","0,590","3,504","3,480","9,216",,"0,0745","0,0467","0,35000"
"0,629","0,594","3,504","3,485","4,608",,"0,0747","0,0462","0,35104"
"0,633","0,597","3,552","3,499","13,824",,"0,0753","0,0457","0,35208"
"0,637","0,601","3,552","3,509","9,216",,"0,0757","0,0452","0,35312"
"0,640","0,605","3,552","3,518","9,216",,"0,0761","0,0449","0,35417"
"0,644","0,608","3,552","3,528","9,216",,"0,0765","0,0444","0,35521"
"0,647","0,612","3,552","3,538","9,216",,"0,0770","0,0440","0,35625"
"0,652","0,616","3,600","3,547","9,216",,"0,0774","0,0434","0,35729"
"0,655","0,620","3,600","3,552","4,608",,"0,0776","0,0430","0,35833"
"0,659","0,623","3,600","3,557","4,608",,"0,0778","0,0425","0,35937"
"0,663","0,627","3,600","3,566","9,216",,"0,0782","0,0420","0,36042"
"0,667","0,631","3,600","3,576","9,216",,"0,0786","0,0415","0,36146"
"0,671","0,635","3,648","3,586","9,216",,"0,0791","0,0410","0,36250"
"0,675","0,639","3,648","3,595","9,216",,"0,0795","0,0405","0,36354"
"0,678","0,642","3,600","3,600","4,608",,"0,0797","0,0401","0,36458"
"0,682","0,646","3,648","3,610","9,216",,"0,0801","0,0396","0,36562"
"0,686","0,650","3,648","3,619","9,216",,"0,0806","0,0391","0,36667"
"0,691","0,654","3,696","3,629","9,216",,"0,0810","0,0385","0,36771"
"0,695","0,658","3,696","3,638","9,216",,"0,0814","0,0380","0,36875"
"0,699","0,661","3,696","3,648","9,216",,"0,0818","0,0375","0,36979"
"0,703","0,665","3,744","3,662","13,824",,"0,0825","0,0370","0,37083"
"0,707","0,669","3,744","3,677","13,824",,"0,0831","0,0365","0,37187"
"0,711","0,673","3,744","3,686","9,216",,"0,0836","0,0360","0,37292"
"0,715","0,677","3,744","3,696","9,216",,"0,0840","0,0355","0,37396"
"0,719","0,681","3,792","3,715","18,432",,"0,0849","0,0350","0,37500"
"0,723","0,685","3,792","3,730","13,824",,"0,0855","0,0345","0,37604"
"0,727","0,689","3,840","3,749","18,432",,"0,0864","0,0340","0,37708"
"0,731","0,693","3,792","3,758","9,216",,"0,0869","0,0335","0,37812"
