Posição,Pos. Med Mov.,Velocidade,Vel. Med. Mov.,Aceleração,Gravidade,Energia Cinética,Energia Pot.,Tempo
"0,173","0,154","1,920","1,819","13,824",,"0,0204","0,1001","0,16771"
"0,174","0,156","1,872","1,829","9,216",,"0,0206","0,1000","0,16875"
"0,177","0,158","1,920","1,843","13,824",,"0,0209","0,0996","0,16979"
"0,179","0,160","1,920","1,858","13,824",,"0,0212","0,0994","0,17083"
"0,181","0,162","1,920","1,872","13,824",,"0,0216","0,0991","0,17188"
"0,183","0,164","1,920","1,886","13,824",,"0,0219","0,0989","0,17292"
"0,185","0,166","1,968","1,901","13,824",,"0,0222","0,0986","0,17396"
"0,187","0,168","1,920","1,910","9,216",,"0,0224","0,0984","0,17500"
"0,189","0,170","1,920","1,915","4,608",,"0,0226","0,0981","0,17604"
"0,191","0,172","1,920","1,920","4,608",,"0,0227","0,0979","0,17708"
"0,193","0,174","1,920","1,920","0,000",,"0,0227","0,0977","0,17813"
"0,195","0,176","1,968","1,930","9,216",,"0,0229","0,0974","0,17917"
"0,198","0,178","2,016","1,939","9,216",,"0,0231","0,0971","0,18021"
"0,200","0,180","2,016","1,949","9,216",,"0,0234","0,0968","0,18125"
"0,202","0,182","2,016","1,958","9,216",,"0,0236","0,0966","0,18229"
"0,204","0,184","2,016","1,968","9,216",,"0,0238","0,0963","0,18333"
"0,206","0,186","2,016","1,973","4,608",,"0,0239","0,0961","0,18438"
"0,208","0,188","2,016","1,982","9,216",,"0,0242","0,0958","0,18542"
"0,211","0,190","2,016","1,992","9,216",,"0,0244","0,0955","0,18646"
"0,213","0,192","2,064","2,006","13,824",,"0,0248","0,0952","0,18750"
"0,215","0,195","2,016","2,016","9,216",,"0,0250","0,0950","0,18854"
"0,218","0,197","2,112","2,030","13,824",,"0,0254","0,0946","0,18958"
"0,220","0,199","2,064","2,035","4,608",,"0,0255","0,0944","0,19063"
"0,222","0,201","2,064","2,040","4,608",,"0,0256","0,0942","0,19167"
"0,224","0,203","2,064","2,045","4,608",,"0,0257","0,0939","0,19271"
"0,227","0,205","2,112","2,054","9,216",,"0,0260","0,0935","0,19375"
"0,229","0,208","2,112","2,064","9,216",,"0,0262","0,0933","0,19479"
"0,231","0,210","2,112","2,074","9,216",,"0,0264","0,0931","0,19583"
"0,234","0,212","2,160","2,088","13,824",,"0,0268","0,0927","0,19688"
"0,236","0,214","2,160","2,098","9,216",,"0,0271","0,0925","0,19792"
"0,239","0,217","2,208","2,117","18,432",,"0,0276","0,0921","0,19896"
"0,240","0,219","2,160","2,122","4,608",,"0,0277","0,0920","0,20000"
"0,243","0,221","2,160","2,131","9,216",,"0,0279","0,0916","0,20104"
"0,245","0,223","2,160","2,141","9,216",,"0,0282","0,0914","0,20208"
"0,248","0,226","2,208","2,155","13,824",,"0,0286","0,0910","0,20313"
"0,250","0,228","2,208","2,165","9,216",,"0,0288","0,0908","0,20417"
"0,253","0,230","2,256","2,179","13,824",,"0,0292","0,0904","0,20521"
"0,255","0,233","2,256","2,194","13,824",,"0,0296","0,0902","0,20625"
"0,257","0,235","2,208","2,198","4,608",,"0,0297","0,0899","0,20729"
"0,260","0,237","2,256","2,208","9,216",,"0,0300","0,0896","0,20833"
"0,262","0,240","2,256","2,213","4,608",,"0,0301","0,0893","0,20938"
"0,265","0,242","2,256","2,222","9,216",,"0,0304","0,0889","0,21042"
"0,267","0,244","2,256","2,232","9,216",,"0,0306","0,0887","0,21146"
"0,270","0,247","2,304","2,246","13,824",,"0,0310","0,0883","0,21250"
"0,272","0,249","2,304","2,256","9,216",,"0,0313","0,0881","0,21354"
"0,274","0,252","2,256","2,261","4,608",,"0,0314","0,0879","0,21458"
"0,277","0,254","2,304","2,266","4,608",,"0,0316","0,0875","0,21563"
"0,280","0,256","2,352","2,275","9,216",,"0,0318","0,0871","0,21667"
"0,282","0,259","2,304","2,285","9,216",,"0,0321","0,0869","0,21771"
"0,285","0,261","2,352","2,294","9,216",,"0,0324","0,0865","0,21875"
"0,287","0,264","2,304","2,299","4,608",,"0,0325","0,0863","0,21979"
"0,290","0,266","2,400","2,314","13,824",,"0,0329","0,0859","0,22083"
"0,293","0,269","2,400","2,328","13,824",,"0,0333","0,0856","0,22188"
"0,295","0,271","2,400","2,338","9,216",,"0,0336","0,0853","0,22292"
"0,298","0,274","2,400","2,347","9,216",,"0,0339","0,0850","0,22396"
"0,300","0,276","2,400","2,362","13,824",,"0,0343","0,0847","0,22500"
"0,303","0,279","2,400","2,371","9,216",,"0,0346","0,0844","0,22604"
"0,306","0,281","2,448","2,381","9,216",,"0,0349","0,0840","0,22708"
"0,308","0,284","2,448","2,395","13,824",,"0,0353","0,0837","0,22813"
"0,311","0,286","2,448","2,405","9,216",,"0,0356","0,0834","0,22917"
"0,314","0,289","2,496","2,424","18,432",,"0,0361","0,0830","0,23021"
"0,317","0,291","2,496","2,434","9,216",,"0,0364","0,0827","0,23125"
"0,319","0,294","2,496","2,443","9,216",,"0,0367","0,0824","0,23229"
"0,322","0,297","2,496","2,453","9,216",,"0,0370","0,0821","0,23333"
"0,325","0,299","2,544","2,467","13,824",,"0,0374","0,0817","0,23438"
"0,327","0,302","2,544","2,482","13,824",,"0,0379","0,0814","0,23542"
"0,330","0,305","2,544","2,496","13,824",,"0,0383","0,0811","0,23646"
"0,333","0,307","2,544","2,506","9,216",,"0,0386","0,0807","0,23750"
"0,335","0,310","2,544","2,515","9,216",,"0,0389","0,0805","0,23854"
"0,338","0,313","2,544","2,525","9,216",,"0,0392","0,0801","0,23958"
"0,341","0,315","2,592","2,534","9,216",,"0,0395","0,0798","0,24062"
"0,343","0,318","2,544","2,539","4,608",,"0,0397","0,0795","0,24167"
"0,346","0,321","2,544","2,544","4,608",,"0,0398","0,0791","0,24271"
"0,349","0,323","2,592","2,554","9,216",,"0,0401","0,0788","0,24375"
"0,352","0,326","2,592","2,558","4,608",,"0,0403","0,0784","0,24479"
"0,354","0,329","2,592","2,563","4,608",,"0,0404","0,0782","0,24583"
"0,357","0,331","2,592","2,568","4,608",,"0,0406","0,0778","0,24687"
"0,360","0,334","2,592","2,573","4,608",,"0,0407","0,0775","0,24792"
"0,363","0,337","2,640","2,582","9,216",,"0,0410","0,0771","0,24896"
"0,366","0,340","2,640","2,592","9,216",,"0,0413","0,0767","0,25000"
"0,369","0,342","2,640","2,597","4,608",,"0,0415","0,0764","0,25104"
"0,372","0,345","2,640","2,606","9,216",,"0,0418","0,0760","0,25208"
"0,375","0,348","2,688","2,621","13,824",,"0,0422","0,0756","0,25312"
"0,378","0,351","2,688","2,630","9,216",,"0,0426","0,0753","0,25417"
"0,380","0,353","2,640","2,635","4,608",,"0,0427","0,0750","0,25521"
"0,383","0,356","2,688","2,645","9,216",,"0,0430","0,0747","0,25625"
"0,386","0,359","2,688","2,654","9,216",,"0,0433","0,0743","0,25729"
"0,389","0,362","2,688","2,664","9,216",,"0,0436","0,0739","0,25833"
"0,392","0,365","2,736","2,674","9,216",,"0,0440","0,0736","0,25937"
"0,395","0,368","2,736","2,683","9,216",,"0,0443","0,0732","0,26042"
"0,398","0,370","2,736","2,693","9,216",,"0,0446","0,0729","0,26146"
"0,401","0,373","2,784","2,707","13,824",,"0,0451","0,0725","0,26250"
"0,404","0,376","2,784","2,717","9,216",,"0,0454","0,0721","0,26354"
"0,407","0,379","2,784","2,726","9,216",,"0,0457","0,0718","0,26458"
"0,410","0,382","2,784","2,741","13,824",,"0,0462","0,0714","0,26562"
"0,413","0,385","2,832","2,755","13,824",,"0,0467","0,0710","0,26667"
"0,416","0,388","2,832","2,770","13,824",,"0,0472","0,0707","0,26771"
"0,419","0,391","2,832","2,784","13,824",,"0,0477","0,0703","0,26875"
"0,422","0,394","2,832","2,794","9,216",,"0,0480","0,0699","0,26979"
"0,425","0,397","2,832","2,803","9,216",,"0,0483","0,0696","0,27083"
"0,429","0,400","2,880","2,818","13,824",,"0,0488","0,0691","0,27187"
"0,432","0,403","2,880","2,827","9,216",,"0,0492","0,0687","0,27292"
"0,435","0,406","2,880","2,837","9,216",,"0,0495","0,0684","0,27396"
"0,438","0,409","2,880","2,846","9,216",,"0,0498","0,0680","0,27500"
"0,441","0,412","2,928","2,861","13,824",,"0,0503","0,0677","0,27604"
"0,444","0,415","2,928","2,870","9,216",,"0,0507","0,0673","0,27708"
"0,448","0,418","2,976","2,885","13,824",,"0,0512","0,0668","0,27812"
"0,451","0,421","2,976","2,899","13,824",,"0,0517","0,0664","0,27917"
"0,454","0,424","2,976","2,914","13,824",,"0,0522","0,0661","0,28021"
"0,457","0,427","2,976","2,928","13,824",,"0,0527","0,0657","0,28125"
"0,460","0,430","2,976","2,938","9,216",,"0,0531","0,0654","0,28229"
"0,464","0,433","3,024","2,952","13,824",,"0,0536","0,0649","0,28333"
"0,467","0,437","3,024","2,966","13,824",,"0,0541","0,0645","0,28437"
"0,470","0,440","3,024","2,981","13,824",,"0,0546","0,0641","0,28542"
"0,473","0,443","3,024","2,990","9,216",,"0,0550","0,0638","0,28646"
"0,476","0,446","3,024","3,000","9,216",,"0,0554","0,0634","0,28750"
"0,480","0,449","3,072","3,010","9,216",,"0,0557","0,0629","0,28854"
"0,483","0,452","3,072","3,019","9,216",,"0,0561","0,0626","0,28958"
"0,486","0,456","3,072","3,029","9,216",,"0,0564","0,0622","0,29062"
"0,490","0,459","3,120","3,043","13,824",,"0,0570","0,0617","0,29167"
"0,493","0,462","3,072","3,053","9,216",,"0,0573","0,0614","0,29271"
"0,496","0,465","3,072","3,058","4,608",,"0,0575","0,0610","0,29375"
"0,500","0,469","3,120","3,067","9,216",,"0,0579","0,0605","0,29479"
"0,503","0,472","3,120","3,077","9,216",,"0,0582","0,0601","0,29583"
"0,507","0,475","3,168","3,091","13,824",,"0,0588","0,0597","0,29687"
"0,510","0,478","3,168","3,106","13,824",,"0,0593","0,0593","0,29792"
"0,513","0,482","3,120","3,110","4,608",,"0,0595","0,0589","0,29896"
"0,517","0,485","3,168","3,120","9,216",,"0,0599","0,0585","0,30000"
"0,521","0,488","3,216","3,134","13,824",,"0,0604","0,0580","0,30104"
"0,524","0,492","3,216","3,144","9,216",,"0,0608","0,0576","0,30208"
"0,527","0,495","3,216","3,158","13,824",,"0,0613","0,0572","0,30312"
"0,531","0,498","3,216","3,173","13,824",,"0,0619","0,0568","0,30417"
"0,534","0,502","3,216","3,182","9,216",,"0,0623","0,0564","0,30521"
"0,538","0,505","3,264","3,197","13,824",,"0,0629","0,0559","0,30625"
"0,542","0,509","3,312","3,211","13,824",,"0,0634","0,0554","0,30729"
"0,545","0,512","3,312","3,226","13,824",,"0,0640","0,0551","0,30833"
"0,548","0,515","3,264","3,240","13,824",,"0,0646","0,0547","0,30937"
"0,552","0,519","3,312","3,254","13,824",,"0,0651","0,0542","0,31042"
"0,555","0,522","3,312","3,264","9,216",,"0,0655","0,0539","0,31146"
"0,559","0,526","3,312","3,274","9,216",,"0,0659","0,0534","0,31250"
"0,563","0,529","3,360","3,288","13,824",,"0,0665","0,0529","0,31354"
"0,567","0,533","3,408","3,307","18,432",,"0,0673","0,0524","0,31458"
"0,570","0,536","3,360","3,322","13,824",,"0,0679","0,0520","0,31562"
"0,573","0,540","3,360","3,331","9,216",,"0,0682","0,0517","0,31667"
"0,577","0,543","3,360","3,336","4,608",,"0,0684","0,0512","0,31771"
"0,581","0,547","3,408","3,346","9,216",,"0,0688","0,0507","0,31875"
"0,584","0,550","3,408","3,360","13,824",,"0,0694","0,0503","0,31979"
"0,588","0,554","3,408","3,370","9,216",,"0,0698","0,0499","0,32083"
"0,592","0,558","3,408","3,379","9,216",,"0,0702","0,0494","0,32187"
"0,595","0,561","3,408","3,389","9,216",,"0,0706","0,0490","0,32292"
"0,599","0,565","3,456","3,398","9,216",,"0,0710","0,0485","0,32396"
"0,603","0,568","3,456","3,403","4,608",,"0,0712","0,0480","0,32500"
"0,607","0,572","3,504","3,418","13,824",,"0,0718","0,0476","0,32604"
"0,610","0,576","3,456","3,427","9,216",,"0,0722","0,0472","0,32708"
"0,614","0,579","3,456","3,437","9,216",,"0,0726","0,0467","0,32812"
"0,618","0,583","3,504","3,446","9,216",,"0,0730","0,0462","0,32917"
"0,622","0,586","3,552","3,461","13,824",,"0,0737","0,0457","0,33021"
"0,625","0,590","3,504","3,470","9,216",,"0,0741","0,0454","0,33125"
"0,629","0,594","3,552","3,485","13,824",,"0,0747","0,0449","0,33229"
"0,633","0,598","3,552","3,499","13,824",,"0,0753","0,0444","0,33333"
"0,637","0,601","3,552","3,509","9,216",,"0,0757","0,0439","0,33437"
"0,641","0,605","3,552","3,518","9,216",,"0,0761","0,0434","0,33542"
"0,644","0,609","3,552","3,523","4,608",,"0,0763","0,0431","0,33646"
"0,648","0,612","3,600","3,538","13,824",,"0,0770","0,0426","0,33750"
"0,652","0,616","3,600","3,552","13,824",,"0,0776","0,0421","0,33854"
"0,656","0,620","3,600","3,562","9,216",,"0,0780","0,0416","0,33958"
"0,660","0,624","3,648","3,571","9,216",,"0,0784","0,0411","0,34062"
"0,664","0,627","3,648","3,586","13,824",,"0,0791","0,0407","0,34167"
"0,668","0,631","3,648","3,595","9,216",,"0,0795","0,0402","0,34271"
"0,672","0,635","3,696","3,610","13,824",,"0,0801","0,0397","0,34375"
"0,676","0,639","3,696","3,624","13,824",,"0,0808","0,0392","0,34479"
"0,680","0,643","3,696","3,638","13,824",,"0,0814","0,0387","0,34583"
"0,684","0,647","3,696","3,653","13,824",,"0,0821","0,0382","0,34687"
"0,688","0,651","3,744","3,667","13,824",,"0,0827","0,0378","0,34792"
"0,693","0,655","3,792","3,686","18,432",,"0,0836","0,0372","0,34896"
"0,696","0,658","3,744","3,701","13,824",,"0,0842","0,0368","0,35000"
"0,701","0,662","3,792","3,715","13,824",,"0,0849","0,0362","0,35104"
"0,704","0,666","3,792","3,730","13,824",,"0,0855","0,0358","0,35208"
"0,708","0,670","3,792","3,744","13,824",,"0,0862","0,0353","0,35312"
"0,712","0,674","3,792","3,754","9,216",,"0,0867","0,0349","0,35417"
"0,716","0,678","3,792","3,763","9,216",,"0,0871","0,0344","0,35521"
"0,720","0,682","3,792","3,773","9,216",,"0,0875","0,0339","0,35625"
"0,724","0,686","3,840","3,787","13,824",,"0,0882","0,0334","0,35729"
"0,728","0,690","3,840","3,797","9,216",,"0,0887","0,0329","0,35833"
"0,732","0,694","3,840","3,802","4,608",,"0,0889","0,0324","0,35937"
"0,736","0,698","3,840","3,811","9,216",,"0,0893","0,0319","0,36042"
"0,740","0,702","3,840","3,816","4,608",,"0,0896","0,0315","0,36146"
"0,744","0,706","3,840","3,821","4,608",,"0,0898","0,0310","0,36250"
"0,749","0,710","3,888","3,830","9,216",,"0,0902","0,0304","0,36354"
"0,753","0,714","3,888","3,840","9,216",,"0,0907","0,0299","0,36458"
"0,758","0,718","3,936","3,854","13,824",,"0,0914","0,0293","0,36562"
"0,761","0,722","3,888","3,864","9,216",,"0,0918","0,0289","0,36667"
"0,765","0,726","3,888","3,869","4,608",,"0,0921","0,0284","0,36771"
"0,770","0,731","3,936","3,878","9,216",,"0,0925","0,0278","0,36875"
"0,774","0,735","3,888","3,883","4,608",,"0,0927","0,0274","0,36979"
"0,778","0,739","3,936","3,893","9,216",,"0,0932","0,0269","0,37083"
"0,782","0,743","3,888","3,898","4,608",,"0,0934","0,0264","0,37187"
"0,786","0,747","3,936","3,907","9,216",,"0,0939","0,0259","0,37292"
"0,791","0,751","3,984","3,917","9,216",,"0,0943","0,0253","0,37396"
"0,795","0,755","3,984","3,926","9,216",,"0,0948","0,0248","0,37500"
"0,799","0,759","3,984","3,931","4,608",,"0,0950","0,0243","0,37604"
"0,803","0,763","3,984","3,941","9,216",,"0,0955","0,0238","0,37708"
"0,808","0,768","4,032","3,955","13,824",,"0,0962","0,0232","0,37812"
"0,812","0,772","4,032","3,965","9,216",,"0,0967","0,0228","0,37917"
"0,816","0,776","4,032","3,979","13,824",,"0,0974","0,0223","0,38021"
"0,821","0,780","4,080","3,994","13,824",,"0,0981","0,0217","0,38125"
"0,825","0,785","4,080","4,013","18,432",,"0,0990","0,0212","0,38229"
"0,829","0,789","4,080","4,027","13,824",,"0,0997","0,0207","0,38333"
"0,834","0,793","4,080","4,037","9,216",,"0,1002","0,0201","0,38437"
"0,838","0,797","4,080","4,046","9,216",,"0,1007","0,0196","0,38542"
"0,842","0,801","4,032","4,051","4,608",,"0,1009","0,0191","0,38646"
"0,846","0,806","4,080","4,061","9,216",,"0,1014","0,0186","0,38750"
"0,851","0,810","4,128","4,070","9,216",,"0,1019","0,0180","0,38854"
"0,855","0,814","4,080","4,075","4,608",,"0,1021","0,0175","0,38958"
"0,859","0,819","4,080","4,080","4,608",,"0,1024","0,0171","0,39062"
"0,864","0,823","4,128","4,085","4,608",,"0,1026","0,0165","0,39167"
"0,868","0,827","4,128","4,090","4,608",,"0,1029","0,0160","0,39271"
"0,873","0,831","4,176","4,099","9,216",,"0,1033","0,0154","0,39375"
"0,877","0,836","4,128","4,104","4,608",,"0,1036","0,0149","0,39479"
"0,881","0,840","4,128","4,109","4,608",,"0,1038","0,0144","0,39583"
"0,886","0,844","4,176","4,123","13,824",,"0,1046","0,0138","0,39687"
"0,890","0,849","4,176","4,133","9,216",,"0,1050","0,0133","0,39792"
"0,895","0,853","4,176","4,138","4,608",,"0,1053","0,0127","0,39896"
"0,900","0,858","4,224","4,152","13,824",,"0,1060","0,0121","0,40000"
"0,904","0,862","4,224","4,166","13,824",,"0,1068","0,0116","0,40104"
"0,909","0,866","4,224","4,176","9,216",,"0,1072","0,0110","0,40208"
"0,913","0,871","4,224","4,186","9,216",,"0,1077","0,0105","0,40312"
"0,917","0,875","4,224","4,190","4,608",,"0,1080","0,0100","0,40417"
"0,922","0,880","4,224","4,200","9,216",,"0,1085","0,0094","0,40521"
"0,926","0,884","4,224","4,210","9,216",,"0,1090","0,0090","0,40625"
"0,931","0,888","4,272","4,219","9,216",,"0,1095","0,0084","0,40729"
"0,936","0,893","4,320","4,234","13,824",,"0,1102","0,0077","0,40833"
"0,940","0,897","4,272","4,243","9,216",,"0,1107","0,0073","0,40937"
"0,943","0,902","4,224","4,243","0,000",,"0,1107","0,0069","0,41042"
"0,949","0,906","4,320","4,253","9,216",,"0,1112","0,0062","0,41146"
